step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2095,2015484,8380,0.1395595877559572,0.5,0.9767441860465116
2096,2017248,8384,0.10216683058143854,0.75,0.9861111111111112
2097,2018180,8388,0.12161490127597754,0.5,0.9848484848484849
2098,2019720,8392,0.14658901468490795,0.5,0.9893617021276596
2099,2020172,8396,0.14762714084714662,0.75,0.9107142857142857
2100,2020816,8400,0.1357634613807181,0.75,0.9701492537313433
2101,2021236,8404,0.1621609646783876,0.5,0.9534883720930233
2102,2023512,8408,0.09017503950381214,0.75,0.9866666666666667
2103,2024252,8412,0.11172166268921957,1.0,1.0
2104,2025056,8416,0.1096639893951817,0.25,0.9361702127659575
2105,2025540,8420,0.1012045603553007,0.75,0.9795918367346939
2106,2026568,8424,0.1057973650311572,0.25,0.963855421686747
2107,2027116,8428,0.1379835398313264,0.5,0.974025974025974
2108,2028912,8432,0.14759979590852773,0.25,0.9586776859504132
2109,2029620,8436,0.09243904576411886,0.75,0.9705882352941176
2110,2030328,8440,0.14425778591606525,0.5,0.9519230769230769
2111,2030876,8444,0.16015250077362891,0.25,0.9594594594594594
2112,2031584,8448,0.10994138282231077,0.75,0.9848484848484849
2113,2032228,8452,0.13892593441321646,0.5,0.984375
2114,2032872,8456,0.09326626266119943,1.0,1.0
2115,2033548,8460,0.15820530791629325,0.5,0.9770114942528736
2116,2034256,8464,0.16313473583036697,0.5,0.9753086419753086
2117,2035348,8468,0.09545954149106853,0.5,0.9861111111111112
2118,2036088,8472,0.09281211677138733,0.75,0.987012987012987
2119,2036828,8476,0.10681695996815174,0.5,0.9775280898876404
2120,2038304,8480,0.10241520174785289,1.0,1.0
2121,2038948,8484,0.10415497775665042,0.5,0.9534883720930233
2122,2039624,8488,0.14010371990686118,0.25,0.9724770642201835
2123,2040396,8492,0.11314145318337132,0.75,0.9272727272727272
2124,2042384,8496,0.08467536736746442,0.5,0.9629629629629629
2125,2042996,8500,0.11725157810503492,0.25,0.9387755102040817
2126,2043960,8504,0.15203824895879495,0.5,0.9696969696969697
2127,2044796,8508,0.10724716781275595,1.0,1.0
2128,2046400,8512,0.08665895640216291,0.25,0.9791666666666666
2129,2047556,8516,0.14944118466629697,0.0,0.9375
2130,2048040,8520,0.12244893995095327,0.5,0.9591836734693877
2131,2049228,8524,0.1193257009367665,0.25,0.9605263157894737
2132,2050224,8528,0.11868565915050329,0.5,0.9634146341463414
2133,2051124,8532,0.12020936122017574,0.25,0.968421052631579
2134,2052216,8536,0.07591517072381375,0.75,0.9859154929577465
2135,2053020,8540,0.10102357932202803,0.75,0.9930555555555556
2136,2053792,8544,0.12835423483003663,0.5,0.9761904761904762
2137,2054436,8548,0.13977006292337052,0.25,0.88
2138,2056808,8552,0.09328467395955185,0.25,0.9767441860465116
2139,2058380,8556,0.1521558968878764,0.75,0.9672131147540983
2140,2059280,8560,0.10855666361613013,0.5,0.9746835443037974
2141,2060020,8564,0.10887039652943552,0.75,0.9459459459459459
2142,2060440,8568,0.11474505724178499,0.75,0.96875
2143,2061756,8572,0.09963901541313554,0.5,0.9712230215827338
2144,2062848,8576,0.11069637486622401,0.75,0.9811320754716981
2145,2063684,8580,0.10187446324556251,0.75,0.9908256880733946
2146,2065640,8584,0.059821497625983336,0.5,0.9795918367346939
2147,2066412,8588,0.11354507076394826,1.0,1.0
2148,2067344,8592,0.1094466753846735,0.0,0.9393939393939394
2149,2068052,8596,0.13682174836316477,0.25,0.9680851063829787
2150,2069592,8600,0.09759159611955705,0.25,0.975
2151,2070300,8604,0.09978179673281402,0.25,0.9347826086956522
2152,2070976,8608,0.1409089100641944,1.0,1.0
2153,2071524,8612,0.16889271588779398,0.75,0.9850746268656716
2154,2072040,8616,0.14446786764797379,0.5,0.9565217391304348
2155,2072780,8620,0.12921710685172802,0.0,0.9652173913043478
2156,2073456,8624,0.11101865393672536,1.0,1.0
2157,2074580,8628,0.10907636435413856,1.0,1.0
2158,2075416,8632,0.09513773947422668,0.5,0.9827586206896551
2159,2076124,8636,0.13257041784827053,0.25,0.8793103448275862
2160,2076928,8640,0.13769736750672337,0.75,0.9655172413793104
2161,2077700,8644,0.1122655986518676,0.25,0.97
2162,2078504,8648,0.10784661862895263,0.75,0.9848484848484849
2163,2079788,8652,0.1410011374058404,0.5,0.9701492537313433
2164,2080432,8656,0.11126595012431162,1.0,1.0
2165,2081044,8660,0.10966556082743736,1.0,1.0
2166,2081816,8664,0.14331215677413026,0.75,0.9910714285714286
2167,2082364,8668,0.10018542963047236,1.0,1.0
2168,2083136,8672,0.07775678042231861,0.75,0.9911504424778761
2169,2084036,8676,0.13278672009411385,0.25,0.9819277108433735
2170,2085160,8680,0.10006989272385756,0.75,0.9864864864864865
2171,2085868,8684,0.10449654723842189,0.75,0.9925373134328358
2172,2086448,8688,0.12274447080156496,0.5,0.9761904761904762
2173,2087316,8692,0.097278655194664,0.75,0.9848484848484849
2174,2087832,8696,0.13283204340995355,0.75,0.9795918367346939
2175,2088540,8700,0.13554835537223714,0.5,0.9863013698630136
2176,2089376,8704,0.11475615728972917,0.5,0.9811320754716981
2177,2090564,8708,0.12582531216336412,0.75,0.9944444444444445
2178,2091816,8712,0.16298982762584346,0.0,0.9537037037037037
2179,2093100,8716,0.11781045110117494,0.5,0.975
2180,2094352,8720,0.10613134626130268,0.5,0.9857142857142858
2181,2095636,8724,0.13609021118700002,0.25,0.9767441860465116
2182,2096600,8728,0.11582814155159826,0.75,0.9809523809523809
2183,2097628,8732,0.10923271342253506,0.25,0.9032258064516129
2184,2098208,8736,0.16162852972414493,0.5,0.9512195121951219
2185,2099268,8740,0.1160289834378812,0.25,0.9583333333333334
2186,2100840,8744,0.09395963796233106,0.75,0.9791666666666666
2187,2101772,8748,0.11485565801489186,0.75,0.9923664122137404
2188,2103056,8752,0.10074714375376434,0.75,0.9807692307692307
2189,2104500,8756,0.0908171029135269,0.75,0.9777777777777777
2190,2105592,8760,0.11050582813964371,0.5,0.9696969696969697
2191,2106396,8764,0.10377337531491992,0.5,0.9838709677419355
2192,2107744,8768,0.1043277348169084,0.5,0.971830985915493
2193,2108708,8772,0.102235116680484,0.5,0.9743589743589743
2194,2109128,8776,0.11360512940819323,0.75,0.975
2195,2109772,8780,0.13497299506592475,0.75,0.9838709677419355
2196,2110256,8784,0.1462831085212813,0.75,0.9859154929577465
2197,2110708,8788,0.10171125795186202,0.25,0.961038961038961
2198,2111704,8792,0.09220652547549507,0.5,0.9607843137254902
2199,2112092,8796,0.14647917505734684,1.0,1.0
2200,2113344,8800,0.07123324787345064,0.75,0.9850746268656716
2201,2114308,8804,0.13538071877525623,0.5,0.9813084112149533
2202,2114984,8808,0.13257905898514727,1.0,1.0
2203,2115564,8812,0.13771526459074235,0.5,0.9625
2204,2116080,8816,0.12490916388332192,0.5,0.96875
2205,2118548,8820,0.08686419275291185,0.75,0.989247311827957
2206,2119032,8824,0.14574658261294485,1.0,1.0
2207,2119932,8828,0.07548736353056713,0.5,0.9775280898876404
2208,2120736,8832,0.1298773551801764,0.25,0.963302752293578
2209,2121764,8836,0.10551415501220172,0.5,0.9805825242718447
2210,2123208,8840,0.14842630852408167,0.75,0.9885057471264368
2211,2123916,8844,0.12769129733324774,0.5,0.9701492537313433
2212,2126544,8848,0.07946004635072579,0.25,0.9774436090225563
2213,2127700,8852,0.138481047880507,0.5,0.9615384615384616
2214,2128856,8856,0.10322309892467528,0.5,0.9651162790697675
2215,2129852,8860,0.11629812078552505,0.25,0.9739130434782609
2216,2130912,8864,0.10732865175836766,0.0,0.9298245614035088
2217,2131396,8868,0.1611456403968539,0.75,0.96875
2218,2131976,8872,0.13388792159098567,0.5,0.967741935483871
2219,2132940,8876,0.10973674467027465,0.5,0.9775280898876404
2220,2135312,8880,0.07747367770311611,0.75,0.975609756097561
2221,2136308,8884,0.09639586866330463,0.75,0.9896907216494846
2222,2137656,8888,0.11369623405367534,0.5,0.9459459459459459
2223,2139164,8892,0.09563977035612731,0.5,0.9798657718120806
2224,2140192,8896,0.11663688751447643,0.75,0.9789473684210527
2225,2141572,8900,0.09079272009430771,1.0,1.0
2226,2142376,8904,0.15706044717637868,0.75,0.9787234042553191
2227,2143148,8908,0.15033657762544672,1.0,1.0
2228,2143856,8912,0.1372777335273951,0.5,0.98
2229,2145076,8916,0.0852083849479461,1.0,1.0
2230,2145528,8920,0.1388199318521087,1.0,1.0
2231,2146652,8924,0.1432055061854048,1.0,1.0
2232,2147200,8928,0.14135006653198873,0.5,0.972972972972973
2233,2148036,8932,0.08176120281836823,0.25,0.9420289855072463
2234,2148616,8936,0.11530254774650851,0.75,0.9873417721518988
2235,2149260,8940,0.10800038437898407,0.5,0.9746835443037974
2236,2150928,8944,0.10534480794077995,0.75,0.9895833333333334
2237,2152148,8948,0.1296504747296487,0.0,0.9652173913043478
2238,2153112,8952,0.08561922319010298,1.0,1.0
2239,2153788,8956,0.1076880185185853,0.75,0.9871794871794872
2240,2154400,8960,0.1250751654135848,0.75,0.9878048780487805
2241,2155652,8964,0.11031037404161367,0.25,0.967741935483871
2242,2156360,8968,0.12445280410949873,0.5,0.9823008849557522
2243,2157004,8972,0.1131104519747836,0.25,0.9625
2244,2157840,8976,0.09307710974601621,0.5,0.9764705882352941
2245,2158676,8980,0.11618402036417855,0.75,0.9917355371900827
2246,2159480,8984,0.10649097185682316,0.5,0.9696969696969697
2247,2160284,8988,0.10414362761421547,1.0,1.0
2248,2160832,8992,0.1179741967602325,0.0,0.9384615384615385
2249,2162244,8996,0.07079082670168366,0.5,0.986013986013986
2250,2162664,9000,0.15756196619771234,0.75,0.9871794871794872
2251,2163308,9004,0.13502933509335893,1.0,1.0
2252,2163888,9008,0.11539473810210249,0.25,0.9565217391304348
2253,2164180,9012,0.16237166111207313,0.75,0.975609756097561
2254,2165240,9016,0.09672301110640294,0.5,0.9850746268656716
2255,2166844,9020,0.08400502004511656,0.0,0.9272727272727272
2256,2167392,9024,0.11428503725031301,0.5,0.9726027397260274
2257,2168068,9028,0.11919666767928559,0.25,0.8947368421052632
2258,2168456,9032,0.11237482150751038,0.75,0.9814814814814815
2259,2169420,9036,0.0997088899926378,0.5,0.970873786407767
2260,2170480,9040,0.08830910915284977,0.75,0.993006993006993
2261,2171028,9044,0.08804640236881665,0.25,0.9516129032258065
2262,2171704,9048,0.132009365842861,0.25,0.9605263157894737
2263,2172572,9052,0.11014718432281717,0.75,0.9942528735632183
2264,2173696,9056,0.12842530535337937,0.5,0.8620689655172413
2265,2174468,9060,0.08746183493041808,0.25,0.956989247311828
2266,2175144,9064,0.10378231823995125,1.0,1.0
2267,2175628,9068,0.12178563346156362,0.5,0.96
2268,2176240,9072,0.11922553075113569,0.25,0.9473684210526315
2269,2178388,9076,0.06385957991398519,0.0,0.9691358024691358
2270,2178808,9080,0.14760638867377252,0.5,0.9354838709677419
2271,2179580,9084,0.13164315223933792,0.25,0.975
2272,2180608,9088,0.07150629559811003,0.5,0.96
2273,2181540,9092,0.09284533167193192,0.0,0.9230769230769231
2274,2182632,9096,0.08776631136903948,0.75,0.9722222222222222
2275,2183148,9100,0.11528603395143594,0.75,0.9642857142857143
2276,2183760,9104,0.11010208672253981,0.0,0.75
2277,2184500,9108,0.0829943006301886,0.75,0.9878048780487805
2278,2185432,9112,0.13653505260841695,0.5,0.9846153846153847
2279,2185820,9116,0.150620239861012,0.75,0.972972972972973
2280,2186624,9120,0.14197496719956854,0.75,0.9885057471264368
2281,2187332,9124,0.13604597849838543,0.5,0.9819819819819819
2282,2189160,9128,0.0981836290826085,0.5,0.9696969696969697
2283,2190476,9132,0.08577611260699423,0.5,0.9821428571428571
2284,2194704,9136,0.10614089239280787,0.25,0.9482758620689655
2285,2195540,9140,0.12905524302400923,0.25,0.9230769230769231
2286,2196408,9144,0.07740236889161377,0.75,0.991869918699187
2287,2197116,9148,0.10069660488383349,0.5,0.978494623655914
2288,2198400,9152,0.10171314155484348,0.75,0.9795918367346939
2289,2199332,9156,0.09625176946275898,0.5,0.9821428571428571
2290,2199944,9160,0.15752845885463818,0.75,0.9886363636363636
2291,2201260,9164,0.08685172356806725,0.5,0.96875
2292,2202032,9168,0.07540854814843036,0.5,0.9565217391304348
2293,2203348,9172,0.0870740049243287,0.75,0.9824561403508771
2294,2204344,9176,0.12593789986124873,0.75,0.9885057471264368
2295,2205660,9180,0.08497513915035267,0.5,0.95
2296,2207040,9184,0.06346490312720326,0.5,0.9701492537313433
2297,2207940,9188,0.11130462750125451,0.25,0.9512195121951219
2298,2208744,9192,0.1920695719195222,1.0,1.0
2299,2209548,9196,0.1097436931453716,0.0,0.963963963963964
2300,2211792,9200,0.06749682582865027,0.25,0.9666666666666667
2301,2212724,9204,0.13150193168966168,0.5,0.9682539682539683
2302,2213528,9208,0.14967969422082605,0.75,0.9886363636363636
2303,2213948,9212,0.14749166333448885,0.5,0.9454545454545454
2304,2215424,9216,0.07826893318601201,0.5,0.9702970297029703
2305,2216388,9220,0.09744606844078309,0.5,0.9827586206896551
2306,2218664,9224,0.07888348655321879,0.5,0.9772727272727273
2307,2219052,9228,0.12079758908163472,0.5,0.9230769230769231
2308,2219632,9232,0.15369892866329032,0.75,0.9859154929577465
2309,2220596,9236,0.10354458107386165,0.25,0.9552238805970149
2310,2221496,9240,0.10973354086330922,0.5,0.967741935483871
2311,2222620,9244,0.09442117432539104,0.75,0.98
2312,2224064,9248,0.0794226378219524,0.25,0.9384615384615385
2313,2226244,9252,0.08710759301720769,0.25,0.95
2314,2226856,9256,0.13730379132899495,0.0,0.9272727272727272
2315,2228780,9260,0.07625707677194497,0.75,0.9859154929577465
2316,2229264,9264,0.1103608997393565,1.0,1.0
2317,2230484,9268,0.09994989318992065,0.5,0.9801980198019802
2318,2231448,9272,0.07457746889244861,0.5,0.9746835443037974
2319,2232060,9276,0.11494048162378694,0.25,0.9464285714285714
2320,2232832,9280,0.11163375076247017,0.5,0.9752066115702479
2321,2233444,9284,0.1176330205557865,1.0,1.0
2322,2233992,9288,0.12269088971253203,0.25,0.9302325581395349
2323,2234572,9292,0.15865359721740926,0.5,0.9545454545454546
2324,2235024,9296,0.10907356371812679,0.5,0.95
2325,2235668,9300,0.10239659850983877,0.5,0.9484536082474226
2326,2236408,9304,0.11467948353749335,1.0,1.0
2327,2237276,9308,0.12281471269209193,0.25,0.961038961038961
2328,2238080,9312,0.0912362183915262,1.0,1.0
2329,2238948,9316,0.08878836138921685,0.75,0.9919354838709677
2330,2240552,9320,0.10339988382405117,0.5,0.98
2331,2242124,9324,0.09546708527151977,0.5,0.9824561403508771
2332,2243376,9328,0.11121068472538162,0.5,0.9836065573770492
2333,2244532,9332,0.10819985002277294,0.75,0.9743589743589743
2334,2246008,9336,0.12067306630395326,0.5,0.95
2335,2248988,9340,0.0786010626095371,0.5,0.9558823529411765
2336,2250688,9344,0.12352525285030241,0.25,0.9758064516129032
2337,2252324,9348,0.11865662826911352,0.5,0.975
2338,2253224,9352,0.07255369444020196,0.25,0.9739130434782609
2339,2255052,9356,0.08582460933835188,0.75,0.9891304347826086
2340,2255664,9360,0.10008434844532607,0.5,0.974025974025974
2341,2256500,9364,0.07446508932758017,0.5,0.9701492537313433
2342,2257592,9368,0.10499384102047953,0.25,0.9743589743589743
2343,2258204,9372,0.11144260721664721,0.75,0.9583333333333334
2344,2259040,9376,0.14072669494215984,0.5,0.9852941176470589
2345,2260004,9380,0.07805601833114811,0.5,0.9710144927536232
2346,2260776,9384,0.11026399488972433,0.25,0.9747899159663865
2347,2261420,9388,0.11917653859297601,1.0,1.0
2348,2262160,9392,0.1026681931866277,0.5,0.96875
2349,2263124,9396,0.10312571974125466,0.5,0.9868421052631579
2350,2264152,9400,0.11519032795062113,0.5,0.9411764705882353
2351,2264828,9404,0.10413043382330331,0.75,0.9833333333333333
2352,2265664,9408,0.10006606690168615,0.0,0.8709677419354839
2353,2266596,9412,0.13849804700830215,0.75,0.9922480620155039
2354,2267592,9416,0.0934007658101338,0.25,0.9333333333333333
2355,2268812,9420,0.09153394190133678,0.75,0.9841269841269841
2356,2269392,9424,0.10418927798181316,0.5,0.9666666666666667
2357,2270292,9428,0.07818381656947791,0.75,0.9759036144578314
2358,2270936,9432,0.14232581730966362,0.5,0.9834710743801653
2359,2271516,9436,0.1235819475899199,0.75,0.9743589743589743
2360,2272160,9440,0.11197889679693655,0.75,0.9876543209876543
2361,2272676,9444,0.13312170516191296,0.5,0.9722222222222222
2362,2274440,9448,0.09638261869799156,0.5,0.9733333333333334
2363,2275564,9452,0.10579320894632294,0.75,0.9767441860465116
2364,2276080,9456,0.1277288295023973,0.25,0.9647058823529412
2365,2277044,9460,0.10230004272938432,0.5,0.9565217391304348
2366,2278104,9464,0.06874697503139048,0.25,0.9560439560439561
2367,2279292,9468,0.11181689117296105,0.0,0.9782608695652174
2368,2280064,9472,0.11360899366258458,0.0,0.9619047619047619
2369,2282148,9476,0.09612528865795096,0.25,0.9302325581395349
2370,2283272,9480,0.11779869210466672,0.5,0.9736842105263158
2371,2283884,9484,0.12144759172464337,0.5,0.967741935483871
2372,2284720,9488,0.11031510265720651,0.0,0.9615384615384616
2373,2285428,9492,0.12586923080030135,0.5,0.9844961240310077
2374,2286200,9496,0.08140382331062289,0.75,0.9880952380952381
2375,2286684,9500,0.13611103038797617,0.75,0.9830508474576272
2376,2287840,9504,0.10167481080537116,0.75,0.9946524064171123
2377,2288772,9508,0.09793679437929721,0.5,0.9875776397515528
2378,2289576,9512,0.1261887547746316,0.25,0.9739130434782609
2379,2290764,9516,0.06470773258792109,0.75,0.99
2380,2291472,9520,0.12980651108862007,0.5,0.9701492537313433
2381,2292116,9524,0.11714132450307227,0.25,0.9634146341463414
2382,2292632,9528,0.13305483491829861,0.5,0.9714285714285714
2383,2293116,9532,0.13331682759213986,0.25,0.925
2384,2294432,9536,0.09024054122692864,0.75,0.9885057471264368
2385,2294884,9540,0.14931622490100363,0.25,0.9482758620689655
2386,2295656,9544,0.08532826583169535,0.75,0.9878048780487805
2387,2297804,9548,0.08914076695985212,0.5,0.9615384615384616
2388,2300496,9552,0.07016742759843753,0.25,0.9714285714285714
2389,2301204,9556,0.08486609859192358,0.75,0.989010989010989
2390,2301976,9560,0.12200257760199046,0.75,0.9888888888888889
2391,2302908,9564,0.09239538151412575,0.75,0.9887640449438202
2392,2304128,9568,0.13045476175365409,0.5,0.9411764705882353
2393,2305284,9572,0.1010911902955479,0.5,0.975
2394,2306088,9576,0.07569777859493859,0.5,0.9831932773109243
2395,2306636,9580,0.1410745726411583,0.75,0.991304347826087
2396,2308368,9584,0.091387929495941,0.25,0.9745222929936306
2397,2309172,9588,0.11533258178526543,0.75,0.9836065573770492
2398,2311160,9592,0.08855994666039396,0.5,0.984251968503937
2399,2312028,9596,0.11764597824112276,1.0,1.0
2400,2313440,9600,0.09305586426654036,0.5,0.9911504424778761
2401,2313924,9604,0.1138486512315623,1.0,1.0
2402,2314888,9608,0.08994111538997575,0.5,0.9761904761904762
2403,2315692,9612,0.14191349717903168,0.25,0.9634146341463414
2404,2316784,9616,0.10035965559235116,0.25,0.9747899159663865
2405,2317556,9620,0.10305414595054069,0.5,0.967741935483871
2406,2318264,9624,0.11006004408971508,0.75,0.9895833333333334
2407,2318940,9628,0.09859239300654563,1.0,1.0
2408,2319392,9632,0.09563776586266672,0.5,0.9523809523809523
2409,2320132,9636,0.09510578501089242,0.5,0.9753086419753086
2410,2320968,9640,0.11110695891395402,0.0,0.9646017699115044
2411,2321740,9644,0.12027921546603154,0.25,0.9411764705882353
2412,2322704,9648,0.14675715147374455,1.0,1.0
2413,2323700,9652,0.12029726318641112,0.75,0.9923076923076923
2414,2324696,9656,0.14330556482671697,0.5,0.9746835443037974
